Now: 20/12/2023 15:40:44
Battery Level: 1.5V
MiniCTD: S/N 58934
Site info: 2023_SAMAO_19DIC
Calibrated: 22/02/2017
Latitude: 21.361392
Mode: M1
Tare: 9.2214
Pressure units: dBar
time	Pressure	Temperature	Conductivity	Salinity	Density
2023-12-20 16:11:30	55.506	22.673	1.589	0.8399158016299966	998.5062727239977
2023-12-20 16:11:31	55.327	22.674	1.613	0.8531884058119289	998.5152793609119
2023-12-20 16:11:32	55.213	22.663	1.619	0.8567222088308497	998.520033378551
2023-12-20 16:11:33	55.027	22.657	1.652	0.8751425212253345	998.5345573164842
2023-12-20 16:11:34	55.176	22.652	1.653	0.8757930808405372	998.5369037186473
2023-12-20 16:11:35	55.018	22.651	1.652	0.8752588092841427	998.5360187725696
2023-12-20 16:11:36	55.079	22.649	1.654	0.8764073164668225	998.5376364096676
2023-12-20 16:11:37	55.098	22.65	1.654	0.8763877427897804	998.5374720272363
2023-12-20 16:11:38	55.142	22.651	1.654	0.8763679354216263	998.537420739311
2023-12-20 16:11:39	55.025	22.651	1.65	0.8741485403480549	998.5352095349128
2023-12-20 16:11:40	54.975	22.651	1.649	0.8735939381415779	998.5345628934097
2023-12-20 16:11:41	54.9	22.651	1.647	0.8724845627707554	998.5333827599509
2023-12-20 16:11:42	54.964	22.65	1.647	0.8725032728446872	998.5339225892671
2023-12-20 16:11:43	54.958	22.65	1.65	0.8741685120120268	998.5351567208737
2023-12-20 16:11:44	54.964	22.65	1.65	0.8741684558863223	998.535183866267
2023-12-20 16:11:45	54.998	22.65	1.648	0.8730579948066904	998.534496823836
2023-12-20 16:11:46	55.014	22.651	1.65	0.8741486432396014	998.535159768565
2023-12-20 16:11:47	55.0	22.65	1.648	0.8730579761221479	998.5345058723248
2023-12-20 16:11:48	55.055	22.65	1.653	0.8758329786375703	998.5368569849006
2023-12-20 16:11:49	55.039	22.649	1.653	0.8758525116380939	998.5370349288742
2023-12-20 16:11:50	54.992	22.65	1.65	0.8741681939667356	998.5353105447235
2023-12-20 16:11:51	55.025	22.649	1.651	0.8747423468567797	998.5361306107229
2023-12-20 16:11:52	55.068	22.649	1.651	0.8747419443478796	998.5363251525877
2023-12-20 16:11:53	55.106	22.651	1.653	0.8758131183746183	998.5368373776487
2023-12-20 16:11:54	55.058	22.65	1.653	0.8758329505210094	998.5368705574989
2023-12-20 16:11:55	55.068	22.649	1.653	0.8758522398311868	998.5371661310501
2023-12-20 16:11:56	55.169	22.65	1.654	0.8763870769432748	998.5377932443179
2023-12-20 16:11:57	55.122	22.65	1.655	0.8769427060854379	998.5380011247876
2023-12-20 16:11:58	55.086	22.65	1.654	0.876387855327605	998.537417736978
2023-12-20 16:11:59	55.113	22.65	1.652	0.875277289355163	998.536698902027
2023-12-20 16:12:00	55.142	22.65	1.653	0.8758321632601458	998.5372505899062
2023-12-20 16:12:01	55.144	22.651	1.654	0.8763679166663277	998.5374297876511
2023-12-20 16:12:02	55.167	22.651	1.653	0.8758125467032299	998.5371133525456
2023-12-20 16:12:03	55.143	22.651	1.655	0.8769231018239044	998.5378457700859
2023-12-20 16:12:04	55.167	22.651	1.655	0.8769228766167205	998.5379543499523
2023-12-20 16:12:05	55.241	22.652	1.655	0.8769027758139089	998.5380387645844
2023-12-20 16:12:06	55.232	22.651	1.656	0.8774774632784843	998.5386689414681
2023-12-20 16:12:07	55.243	22.651	1.655	0.8769221634635892	998.5382981858345
2023-12-20 16:12:08	55.223	22.651	1.655	0.8769223511350307	998.5382077027607
2023-12-20 16:12:09	55.255	22.651	1.655	0.8769220508608736	998.5383524756603
2023-12-20 16:12:10	55.26	22.65	1.655	0.8769414110840523	998.5386254603706
2023-12-20 16:12:11	55.289	22.65	1.656	0.8774963476676473	998.5391771922713
2023-12-20 16:12:12	55.296	22.653	1.655	0.876882854086009	998.5380372092116
2023-12-20 16:12:13	55.253	22.652	1.655	0.8769026632167339	998.5380930542542
2023-12-20 16:12:14	55.308	22.651	1.657	0.8780319671533219	998.5394333124107
2023-12-20 16:12:15	55.028	22.651	1.655	0.8769241809478675	998.5373254908003
2023-12-20 16:12:16	54.422	22.65	1.646	0.8719533118167387	998.531050029768
2023-12-20 16:12:17	54.087	22.648	1.625	0.8603439827777812	998.5212095827541
2023-12-20 16:12:18	53.633	22.645	1.613	0.8537513307807942	998.5148650821797
2023-12-20 16:12:19	53.199	22.638	1.608	0.8511155347946541	998.5125502408512
2023-12-20 16:12:20	52.697	22.633	1.603	0.8484424946063127	998.5094275355178
2023-12-20 16:12:21	52.218	22.63	1.593	0.8429608454174974	998.503810236662
2023-12-20 16:12:22	51.693	22.623	1.587	0.8397712781912611	998.5006618087472
2023-12-20 16:12:23	51.228	22.62	1.583	0.8376149006400474	998.4976264454804
2023-12-20 16:12:24	50.836	22.615	1.581	0.8366029462718202	998.4962591804624
2023-12-20 16:12:25	50.36	22.613	1.579	0.8355361214943151	998.4937638340382
2023-12-20 16:12:26	50.062	22.611	1.579	0.8355757690862783	998.4929134766465
2023-12-20 16:12:27	49.586	22.611	1.578	0.835025974561794	998.4903394282961
2023-12-20 16:12:28	49.297	22.609	1.576	0.8339574221907154	998.4886901579645
2023-12-20 16:12:29	48.909	22.606	1.575	0.8334622037619313	998.4872615279613
2023-12-20 16:12:30	48.499	22.605	1.573	0.832376237874909	998.4848153663962
2023-12-20 16:12:31	48.125	22.603	1.571	0.8313083792646598	998.4827810875605
2023-12-20 16:12:32	47.681	22.6	1.57	0.8308135057980096	998.4810985408886
2023-12-20 16:12:33	47.336	22.598	1.568	0.829745315717622	998.4791952659068
2023-12-20 16:12:34	46.775	22.596	1.566	0.8286790286541282	998.4763141973616
2023-12-20 16:12:35	46.466	22.595	1.566	0.8287001146403785	998.4751643593902
2023-12-20 16:12:36	45.912	22.593	1.565	0.8281877089324278	998.4727345260844
2023-12-20 16:12:37	45.627	22.592	1.562	0.8265466251979828	998.4704339713646
2023-12-20 16:12:38	45.115	22.592	1.563	0.8271051241997354	998.4685360911403
2023-12-20 16:12:39	44.833	22.589	1.562	0.8266085482142221	998.4675859687111
2023-12-20 16:12:40	44.467	22.589	1.561	0.8260578102714845	998.4655094281336
2023-12-20 16:12:41	44.02	22.589	1.561	0.8260617690772066	998.4634859653596
2023-12-20 16:12:42	43.622	22.589	1.56	0.8255113298518927	998.4612645448186
2023-12-20 16:12:43	43.175	22.587	1.559	0.824997863871325	998.4593185725105
2023-12-20 16:12:44	42.783	22.587	1.558	0.824447382172347	998.4571242698613
2023-12-20 16:12:45	42.303	22.586	1.558	0.8244698756575858	998.455199921504
2023-12-20 16:12:46	41.961	22.586	1.558	0.8244728993691323	998.4536516783262
2023-12-20 16:12:47	41.489	22.587	1.558	0.82445882219583	998.4512663148321
2023-12-20 16:12:48	41.199	22.587	1.558	0.8244613862022806	998.4499534591596
2023-12-20 16:12:49	40.698	22.588	1.558	0.8244475658444657	998.4474367816188
2023-12-20 16:12:50	40.334	22.588	1.557	0.8238968549081837	998.4453691566636
2023-12-20 16:12:51	39.906	22.588	1.557	0.8239006366580582	998.443431515233
2023-12-20 16:12:52	39.589	22.588	1.556	0.8233495263631536	998.441576651129
2023-12-20 16:12:53	39.136	22.589	1.555	0.8227814221880823	998.4388575305261
2023-12-20 16:12:54	38.707	22.589	1.555	0.8227852078178289	998.4369153118957
2023-12-20 16:12:55	38.342	22.59	1.554	0.822216367328802	998.4345945965368
2023-12-20 16:12:56	37.878	22.591	1.554	0.8222022596923628	998.4322453519578
2023-12-20 16:12:57	37.461	22.593	1.554	0.8221695398336326	998.4298603292907
2023-12-20 16:12:58	37.135	22.594	1.555	0.8227080233241103	998.428555489808
2023-12-20 16:12:59	36.751	22.596	1.555	0.8226749930788722	998.4263198061282
2023-12-20 16:13:00	36.425	22.595	1.554	0.8221422800344755	998.4246727819725
2023-12-20 16:13:01	35.945	22.597	1.554	0.822110119599518	998.42200245562
2023-12-20 16:13:02	35.548	22.599	1.555	0.8226309833314545	998.4201274962974
2023-12-20 16:13:03	35.121	22.6	1.554	0.8220627997449824	998.4175260394286
2023-12-20 16:13:04	34.673	22.603	1.554	0.8220121698137067	998.4147519031981
2023-12-20 16:13:05	34.17	22.606	1.554	0.821962029838686	998.4117286847032
2023-12-20 16:13:06	33.781	22.609	1.554	0.8219108901972783	998.4092215395036
2023-12-20 16:13:07	33.491	22.612	1.554	0.8218588834224569	998.4071625536108
2023-12-20 16:13:08	33.045	22.616	1.554	0.8217900723750458	998.4041484993521
2023-12-20 16:13:09	32.736	22.619	1.555	0.822291767602798	998.4024227644213
2023-12-20 16:13:10	32.224	22.623	1.555	0.8222235080495935	998.3991096465799
2023-12-20 16:13:11	31.928	22.626	1.554	0.8216181043326108	998.3966037818111
2023-12-20 16:13:12	31.409	22.63	1.555	0.8221033627090182	998.3936781296703
2023-12-20 16:13:13	31.167	22.634	1.555	0.8220327503208305	998.3915870997246
2023-12-20 16:13:14	31.111	22.637	1.555	0.8219786921755738	998.3905869349962
2023-12-20 16:13:15	30.679	22.64	1.554	0.8213746787711872	998.3874651528618
2023-12-20 16:13:16	30.429	22.643	1.554	0.8213223765605668	998.3855865555998
2023-12-20 16:13:17	30.077	22.646	1.554	0.8212709775144104	998.3832460933435
2023-12-20 16:13:18	29.718	22.65	1.554	0.8212014830077833	998.3806248946103
2023-12-20 16:13:19	29.412	22.654	1.554	0.8211315320902394	998.3782435233998
2023-12-20 16:13:20	28.943	22.658	1.555	0.8216160846732252	998.3755431309294
2023-12-20 16:13:21	28.554	22.663	1.554	0.8209756695493792	998.3721175992849
2023-12-20 16:13:22	28.191	22.667	1.554	0.8209062519754856	998.3694777684296
2023-12-20 16:13:23	27.908	22.67	1.553	0.8203013950899293	998.3670302154126
2023-12-20 16:13:24	27.529	22.672	1.554	0.8208213244097181	998.3652349974778
2023-12-20 16:13:25	27.202	22.677	1.554	0.8207334672190493	998.3625086813908
2023-12-20 16:13:26	26.887	22.68	1.554	0.8206818044381534	998.360334957988
2023-12-20 16:13:27	26.44	22.685	1.555	0.821147766190856	998.3574838637171
2023-12-20 16:13:28	26.147	22.69	1.555	0.8210595906745508	998.3549109135362
2023-12-20 16:13:29	25.767	22.693	1.555	0.821008487638956	998.3524425965982
2023-12-20 16:13:30	25.412	22.702	1.556	0.8214008710306341	998.3490097021676
2023-12-20 16:13:31	25.134	22.71	1.557	0.8218105933266716	998.3461740577666
2023-12-20 16:13:32	24.741	22.717	1.559	0.8227918062875482	998.3434852686657
2023-12-20 16:13:33	24.476	22.724	1.56	0.8232192725221292	998.3409567933904
2023-12-20 16:13:34	24.011	22.733	1.559	0.822507430948923	998.3361861015011
2023-12-20 16:13:35	23.652	22.74	1.561	0.8234878117246631	998.3336493797274
2023-12-20 16:13:36	23.339	22.747	1.561	0.8233632556156519	998.3304836429428
2023-12-20 16:13:37	22.985	22.756	1.561	0.8232027326553808	998.3266320281137
2023-12-20 16:13:38	22.627	22.763	1.561	0.8230786452062531	998.3232616658577
2023-12-20 16:13:39	22.281	22.771	1.561	0.8229363143659076	998.3196951448783
2023-12-20 16:13:40	21.948	22.781	1.56	0.8222058737622752	998.3152686631312
2023-12-20 16:13:41	21.617	22.798	1.562	0.8230033556676386	998.3103520629554
2023-12-20 16:13:42	21.248	22.824	1.562	0.8225345824966172	998.3021702715498
2023-12-20 16:13:43	20.86	22.854	1.563	0.8225447842770106	998.2933104205066
2023-12-20 16:13:44	20.449	22.886	1.565	0.8230693345775895	998.2842525192815
2023-12-20 16:13:45	19.961	22.928	1.567	0.8234123694426206	998.2723206326601
2023-12-20 16:13:46	19.609	22.979	1.569	0.823590267462557	998.2587184561469
2023-12-20 16:13:47	19.224	23.02	1.573	0.8250470797039675	998.248297809437
2023-12-20 16:13:48	18.895	23.072	1.576	0.8257525635856209	998.2349147073286
2023-12-20 16:13:49	18.579	23.121	1.582	0.828154584325212	998.2235677974799
2023-12-20 16:13:50	18.153	23.22	1.589	0.8301891752315598	998.1993993877007
2023-12-20 16:13:51	17.807	23.46	1.589	0.8258420396753408	998.136500876673
2023-12-20 16:13:52	17.427	23.808	1.586	0.8179869154541979	998.043689095543
2023-12-20 16:13:53	17.089	24.077	1.585	0.8126952886764688	997.9715412039325
2023-12-20 16:13:54	16.709	24.253	1.583	0.8085441375760033	997.9227255449897
2023-12-20 16:13:55	16.361	24.341	1.583	0.8070139665969975	997.8979064694555
2023-12-20 16:13:56	16.024	24.378	1.584	0.806906715803831	997.8869937261942
2023-12-20 16:13:57	15.672	24.39	1.581	0.8051023975727758	997.8810202177804
2023-12-20 16:13:58	15.283	24.45	1.58	0.8035342927704974	997.8629481526561
2023-12-20 16:13:59	14.774	24.533	1.58	0.8021057243063872	997.8385836157463
2023-12-20 16:14:00	14.432	24.578	1.58	0.8013335586315183	997.8250509326024
2023-12-20 16:14:01	14.016	24.596	1.58	0.8010273256698238	997.8183753159652
2023-12-20 16:14:02	13.686	24.61	1.581	0.8013196486661195	997.8135525485292
2023-12-20 16:14:03	13.295	24.626	1.581	0.8010477372696392	997.8075187230191
2023-12-20 16:14:04	12.861	24.646	1.582	0.8012375468343579	997.8006199510656
2023-12-20 16:14:05	12.49	24.655	1.581	0.8005560829314683	997.7961431436568
2023-12-20 16:14:06	12.059	24.66	1.581	0.8004737440468916	997.7928651756206
2023-12-20 16:14:07	11.67	24.66	1.582	0.8010066763450311	997.791513174853
2023-12-20 16:14:08	11.463	24.658	1.582	0.801042721479284	997.7911157545979
2023-12-20 16:14:09	11.207	24.663	1.582	0.8009589099956852	997.78862576132
2023-12-20 16:14:10	10.872	24.667	1.582	0.8008929311407263	997.7860472660296
2023-12-20 16:14:11	10.478	24.673	1.581	0.8002634730908835	997.7822681717889
2023-12-20 16:14:12	10.079	24.676	1.581	0.8002152398313603	997.7796687185323
2023-12-20 16:14:13	9.707	24.675	1.581	0.8002354229417374	997.7782609383906
2023-12-20 16:14:14	9.264	24.683	1.582	0.800631286961218	997.7745251335288
2023-12-20 16:14:15	8.789	24.692	1.583	0.8010101184911438	997.7703769053865
2023-12-20 16:14:16	8.312	24.704	1.583	0.8008079822029768	997.7650160398041
2023-12-20 16:14:17	7.924	24.712	1.584	0.8012030722268455	997.7615256767234
2023-12-20 16:14:18	7.56	24.72	1.583	0.8005395446538117	997.7573440158443
2023-12-20 16:14:19	7.189	24.725	1.584	0.8009858785947825	997.7547329675668
2023-12-20 16:14:20	6.83	24.733	1.584	0.8008515123300681	997.7509723451678
2023-12-20 16:14:21	6.429	24.741	1.583	0.8001886212014098	997.74662291056
2023-12-20 16:14:22	6.023	24.747	1.584	0.80061791517404	997.7435850981183
2023-12-20 16:14:23	5.678	24.754	1.585	0.8010294647537946	997.7405533787166
2023-12-20 16:14:24	5.356	24.761	1.585	0.8009119981652423	997.7372257042388
2023-12-20 16:14:25	5.002	24.766	1.584	0.80030047286819	997.7338912416106
2023-12-20 16:14:26	4.631	24.772	1.584	0.8002006663665125	997.7306106828427
2023-12-20 16:14:27	4.271	24.776	1.585	0.8006635885306103	997.7283150358702
2023-12-20 16:14:28	3.917	24.781	1.585	0.8005807520269829	997.725378946757
2023-12-20 16:14:29	3.605	24.791	1.586	0.8009402968821823	997.7216880056536
2023-12-20 16:14:30	3.122	24.798	1.587	0.8013525411945043	997.7180319650267
2023-12-20 16:14:31	2.66	24.816	1.587	0.8010476384216224	997.7111155395767
2023-12-20 16:14:32	2.165	24.842	1.589	0.8016618984888416	997.7026928340755
2023-12-20 16:14:33	1.693	24.872	1.593	0.803261880204228	997.6940860988599
2023-12-20 16:14:34	1.273	24.977	1.597	0.803571175410729	997.665457955006
2023-12-20 16:14:35	0.787	25.094	1.598	0.8020974116681864	997.6319835310732
2023-12-20 16:14:36	0.499	25.143	1.597	0.8007382743661904	997.6169863967775
2023-12-20 16:14:37	0.49	25.145	1.597	0.8007042451211553	997.6164023822885
2023-12-20 16:14:38	0.521	25.139	1.598	0.8013309854434106	997.6185680046317
2023-12-20 16:14:39	0.555	25.152	1.598	0.8011089162219946	997.6151877408035
2023-12-20 16:14:40	0.557	25.163	1.599	0.8014457348896313	997.6126013909546
2023-12-20 16:14:41	0.545	25.169	1.598	0.8008191156413036	997.610520112449
2023-12-20 16:14:42	0.545	25.178	1.599	0.8011899776203519	997.6084671291467
2023-12-20 16:14:43	0.526	25.182	1.598	0.8005977163689112	997.6068979432522
2023-12-20 16:14:44	0.514	25.183	1.598	0.8005807746534264	997.6065718477979
2023-12-20 16:14:45	0.532	25.178	1.598	0.8006658267638215	997.6080133089124
2023-12-20 16:14:46	0.513	25.185	1.599	0.801070884444816	997.6064183678491
2023-12-20 16:14:47	0.526	25.188	1.599	0.801019639199619	997.6056603613317
2023-12-20 16:14:48	0.52	25.188	1.599	0.8010196874056716	997.6056333721158
2023-12-20 16:14:49	0.527	25.192	1.598	0.8004273555656696	997.6041808775874
2023-12-20 16:14:50	0.518	25.186	1.599	0.8010537967116351	997.6061687068523
2023-12-20 16:14:51	0.548	25.192	1.599	0.8009512835113577	997.6046705510184
2023-12-20 16:14:52	0.522	25.198	1.598	0.8003252139875693	997.6025250205282
2023-12-20 16:14:53	0.512	25.201	1.598	0.8002742117935833	997.6016632363935
2023-12-20 16:14:54	0.525	25.196	1.599	0.8008832992896615	997.6034781810588
2023-12-20 16:14:55	0.535	25.197	1.598	0.8003421383811211	997.6028557458911
2023-12-20 16:14:56	0.14	25.198	1.467	0.7318633729008428	997.5491728093007
2023-12-20 16:14:57	0.055	25.064	0.047	0.028614400929107373	997.0519432079027
